1350009607 1 0 0
1350011102 1 1 0
1350011456 1 2 0
1350011836 2 2 0
1350012658 2 2 1
1351647043 2 2 2
1351647277 2 2 3
1351647786 2 2 4
1351647883 2 2 5
1351648276 2 3 5
1351649118 2 3 6
1351649264 2 4 6
1351650307 3 4 6
1351650404 4 4 6
1351651746 5 4 6
1351651793 6 4 6
1351655078 7 4 6
1351655703 7 5 6
1351655954 8 5 6
1351656060 9 5 6
1351657746 10 5 6
1351667746 10 5 7
1351667857 10 5 8
1351727095 10 5 9
1351730433 10 6 9
1351731002 10 7 9
1351731912 11 7 9
1351735309 12 7 9
1351735558 12 8 9
1351735725 12 9 9
1351736208 12 9 10
1351736414 13 9 10
1351736436 14 9 10
1351737102 14 9 11
1351737109 14 10 11
1351737154 14 10 12
1351737240 14 11 12
1351737249 14 12 12
1351739243 14 13 12
1351743961 14 14 12
1351744090 14 15 12
1351749004 15 15 12
1351749057 16 15 12
1351749499 17 15 12
1351750164 17 16 12
1351750206 17 17 12
1351750868 18 17 12
1351753277 18 18 12
1351754345 19 18 12
1351754374 20 18 12
1351754457 20 18 13
1351754511 20 18 14
1351754537 20 18 15
1351754608 21 18 15
1351756648 21 18 16
1351757745 22 18 16
1351767995 22 18 17
1351780429 22 18 18
1351816148 22 18 19
1352388514 22 19 19
1352389044 22 20 19
1352389931 22 21 19
1353862720 22 21 20
1353876274 22 21 21
1353885284 23 21 21
1353887951 24 21 21
1353888089 25 21 21
1353888287 26 21 21
1353888521 27 21 21
1353891902 27 22 21
1353891942 27 23 21
1353893463 28 23 21
1353893520 29 23 21
1353894144 30 23 21
1353900215 30 24 21
1353900315 30 25 21
1353901559 31 25 21
1353902855 32 25 21
1353904453 32 26 21
1353904467 32 27 21
1353904477 33 27 21
1353904611 33 28 21
1353904627 34 28 21
1353906773 35 28 21
1353908903 35 29 21
1353909764 36 29 21
1353912155 37 29 21
1353912990 38 29 21
1353913072 39 29 21
1353913318 40 29 21
1353946272 40 29 22
1353946315 40 29 23
1353946541 40 29 24
1353965479 40 29 25
1353966623 40 30 25
1353966933 40 30 26
1353966967 40 30 27
1353971172 41 30 27
1353972746 42 30 27
1353974433 42 30 28
1353975522 43 30 28
1353975548 44 30 28
1353978113 45 30 28
1353984010 45 31 28
1353987109 45 31 29
1353987199 45 31 30
1353987218 45 31 31
1353987566 45 32 31
1353987782 45 33 31
1353987794 45 34 31
1353987929 45 35 31
1353990670 45 36 31
1353991053 46 36 31
1353991075 47 36 31
1353991379 48 36 31
1353991713 49 36 31
1353993041 49 37 31
1353993094 49 38 31
1353993259 49 39 31
1353993736 50 39 31
1353993808 51 39 31
1353994065 52 39 31
1353994156 53 39 31
1353994704 53 40 31
1353994821 53 41 31
1353995429 53 42 31
1353995665 54 42 31
1353996255 54 43 31
1353996508 54 43 32
1353996743 54 43 33
1353996962 54 43 34
1353996965 54 44 34
1353996977 54 45 34
1353997047 54 45 35
1354000211 55 45 35
1354000245 56 45 35
1354000636 57 45 35
1354000668 58 45 35
1354001195 58 46 35
1354001262 58 47 35
1354003229 59 47 35
1354003270 60 47 35
1354003279 61 47 35
1354003838 62 47 35
1354004701 63 47 35
1354005198 64 47 35
1354005329 65 47 35
1354005447 65 47 36
1354005693 65 47 37
1354026089 65 47 38
1354029299 65 47 39
1354030063 65 48 39
1354030148 65 49 39
1354030176 65 50 39
1354036160 65 51 39
1354044676 65 51 40
1354044898 65 51 41
1354046645 65 52 41
1354513450 65 52 42
1354523593 65 52 43
1354595763 65 53 43
1354600671 65 54 43
1354603316 66 54 43
1354603447 67 54 43
1354603625 68 54 43
1354603634 69 54 43
1354603812 70 54 43
1354603841 71 54 43
1354604994 71 54 44
1354605095 71 54 45
1354606072 71 55 45
1354606110 71 56 45
1354606641 71 57 45
1354607320 72 57 45
1354607344 73 57 45
1354608919 73 57 46
1354608965 73 57 47
1354609302 74 57 47
1354610528 74 58 47
1354610691 74 59 47
1354610937 74 60 47
1354611185 75 60 47
1354612351 75 61 47
1354612481 76 61 47
1354612599 76 61 48
1354612633 77 61 48
1354612669 77 61 49
1354612847 77 62 49
1354612936 77 63 49
1354612959 77 64 49
1354613024 77 65 49
1354613167 77 65 50
1354613317 77 65 51
1354613613 77 65 52
1354639428 77 65 53
1354645011 77 65 54
1354651767 77 65 55
1354690322 77 66 55
1354697506 77 67 55
1354697530 77 68 55
1354827353 78 68 55
1354831976 79 68 55
1354832218 80 68 55
1354832321 81 68 55
1354851154 82 68 55
1354851195 83 68 55
1354851866 84 68 55
1354852532 85 68 55
1354852706 86 68 55
1354852943 86 68 56
1354852981 86 68 57
1354853130 86 68 58
1354853231 87 68 58
1354853621 88 68 58
1354853858 88 69 58
1354853891 88 70 58
1354853913 89 70 58
1354853976 89 71 58
1354854186 89 71 59
1354854427 90 71 59
1354854440 91 71 59
1354854542 92 71 59
1354854550 93 71 59
1354854639 94 71 59
1354854851 95 71 59
1354856369 95 72 59
1354856382 95 73 59
1354857166 96 73 59
1354857223 96 74 59
1354857258 96 75 59
1354858637 96 75 60
1354858662 96 75 61
1354859122 96 76 61
1354860603 96 76 62
1354861728 97 76 62
1354862150 97 77 62
1354862334 97 77 63
1354862966 97 78 63
1354862982 97 79 63
1354862997 97 80 63
1354863166 98 80 63
1354863170 99 80 63
1354863187 100 80 63
1354863362 101 80 63
1354863980 102 80 63
1354864390 102 81 63
1354864401 102 82 63
1354864497 103 82 63
1354864668 104 82 63
1354865009 105 82 63
1354865626 105 83 63
1354865636 105 84 63
1354866675 105 84 64
1354867927 106 84 64
1354868784 107 84 64
1354868816 108 84 64
1354868826 109 84 64
1354868831 110 84 64
1354868971 111 84 64
1354868984 112 84 64
1354870168 113 84 64
1354871605 113 85 64
1354871834 114 85 64
1354871839 115 85 64
1354871955 115 86 64
1354872249 116 86 64
1354872281 117 86 64
1354872947 118 86 64
1354874125 119 86 64
1354875460 120 86 64
1354875474 121 86 64
1354876283 122 86 64
1354876511 123 86 64
1354876642 124 86 64
1355374841 124 87 64
1355374902 124 88 64
1355374971 124 89 64
1355376575 124 89 65
